price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
22730,merc, A Class,2019,Automatic,1521,Diesel,145,56.5,2.0
19991,bmw, 4 Series,2018,Semi-Auto,8018,Petrol,145,44.1,2.0
25690,audi, Q2,2019,Automatic,2000,Petrol,145,42.2,1.5
21991,audi, A1,2019,Semi-Auto,10,Petrol,145,44.8,1.5
16990,bmw, 4 Series,2015,Semi-Auto,24450,Petrol,205,42.8,2.0
36900,audi, Q5,2019,Semi-Auto,6000,Petrol,145,32.1,2.0
19472,audi, TT,2016,Manual,21705,Petrol,165,45.6,2.0
17500,bmw, 2 Series,2018,Automatic,6079,Diesel,145,51.4,2.0
25995,bmw, X1,2019,Manual,3150,Petrol,145,52.3,1.5
20999,audi, A6,2016,Automatic,29987,Diesel,125,58.9,2.0
18380,bmw, 1 Series,2019,Automatic,16899,Petrol,145,54.3,1.5
28498,merc, GLE Class,2017,Semi-Auto,26416,Diesel,205,47.9,2.1
16800,audi, A7,2014,Automatic,42709,Diesel,200,47.9,3.0
14698,bmw, 1 Series,2019,Manual,14847,Diesel,150,72.4,1.5
7898,audi, A3,2014,Semi-Auto,88130,Diesel,30,64.2,2.0
29991,merc, CL Class,2020,Semi-Auto,4000,Petrol,145,39.8,2.0
10995,audi, A1,2015,Manual,13854,Petrol,30,55.4,1.4
47169,merc, GLE Class,2019,Semi-Auto,2532,Diesel,145,36.7,2.0
14000,merc, C Class,2015,Automatic,73960,Diesel,30,64.2,2.1
25250,audi, Q3,2019,Manual,3848,Petrol,145,40.9,1.5
20489,merc, C Class,2018,Semi-Auto,16900,Diesel,145,61.4,2.1
25990,merc, C Class,2019,Semi-Auto,11728,Diesel,145,56.5,2.0
26099,merc, CL Class,2019,Semi-Auto,5176,Diesel,145,51.4,2.2
17999,merc, A Class,2016,Automatic,13660,Petrol,125,52.3,1.6
25980,merc, A Class,2019,Semi-Auto,5666,Diesel,145,67.3,1.5
10250,audi, A1,2015,Manual,22319,Petrol,0,67.3,1.0
23490,merc, GLA Class,2020,Semi-Auto,1734,Petrol,150,44.8,1.6
15399,merc, A Class,2017,Manual,14174,Diesel,145,65.7,2.1
25881,bmw, 4 Series,2019,Semi-Auto,2282,Petrol,150,44.8,2.0
10490,bmw, 1 Series,2016,Manual,51000,Diesel,20,70.6,1.5
16999,merc, A Class,2016,Manual,30258,Diesel,30,62.8,2.1
11899,merc, A Class,2015,Manual,46835,Diesel,30,64.2,2.1
19950,bmw, 4 Series,2016,Automatic,20600,Diesel,125,60.1,2.0
15400,audi, Q3,2016,Automatic,29196,Diesel,145,55.4,2.0
23781,merc, C Class,2018,Semi-Auto,25111,Petrol,145,47.1,2.0
37995,audi, A4,2019,Automatic,8235,Diesel,145,44.1,2.0
40411,merc, E Class,2020,Semi-Auto,2004,Diesel,145,42.8,2.0
14120,merc, E Class,2016,Semi-Auto,48853,Diesel,30,64.2,2.1
28991,merc, C Class,2019,Automatic,12583,Diesel,145,54.3,2.0
25980,bmw, X2,2020,Semi-Auto,23,Diesel,145,61.4,2.0
14998,audi, A6,2016,Semi-Auto,54813,Diesel,30,64.2,2.0
21930,audi, A3,2019,Automatic,16581,Petrol,150,42.2,1.5
18350,audi, Q3,2015,Manual,19379,Petrol,145,49.6,1.4
19450,merc, C Class,2016,Manual,17097,Diesel,30,65.7,2.1
30399,merc, C Class,2019,Semi-Auto,7163,Diesel,145,54.3,2.0
15450,bmw, 4 Series,2015,Automatic,67000,Diesel,30,65.7,2.0
32750,audi, Q7,2016,Semi-Auto,41638,Diesel,200,47.9,3.0
31498,bmw, M4,2016,Semi-Auto,21107,Petrol,300,34.0,3.0
33000,merc, C Class,2017,Semi-Auto,10439,Petrol,145,35.3,3.0
10000,audi, A4,2014,Manual,80120,Diesel,30,62.8,2.0
16786,merc, E Class,2015,Automatic,45847,Diesel,145,54.3,3.0
15800,bmw, 3 Series,2016,Automatic,16319,Diesel,30,64.2,2.0
18999,bmw, 3 Series,2018,Automatic,15377,Diesel,145,56.5,3.0
55490,audi, Q7,2019,Semi-Auto,4959,Diesel,145,44.1,3.0
34680,bmw, 4 Series,2019,Automatic,3428,Diesel,145,49.6,3.0
22799,merc, A Class,2019,Manual,999,Petrol,145,47.1,1.3
13498,audi, A6,2014,Manual,52037,Diesel,125,57.6,2.0
16995,bmw, X1,2017,Manual,19980,Diesel,20,68.9,2.0
11490,audi, A1,2016,Manual,31436,Petrol,0,67.3,1.0
16990,audi, A4,2017,Manual,20000,Diesel,150,67.3,2.0
16950,bmw, X1,2016,Semi-Auto,35900,Diesel,125,60.1,2.0
31099,merc, SL CLASS,2019,Semi-Auto,831,Petrol,145,47.1,2.0
22490,bmw, X1,2018,Automatic,11592,Petrol,145,44.8,2.0
23490,merc, C Class,2019,Automatic,16926,Petrol,145,45.6,1.5
26895,merc, C Class,2019,Semi-Auto,5678,Diesel,145,61.4,2.0
9495,bmw, 1 Series,2016,Manual,49000,Petrol,30,56.5,1.5
19849,merc, GLA Class,2016,Semi-Auto,24463,Diesel,125,56.5,2.1
31995,audi, Q3,2019,Manual,3055,Diesel,145,42.8,2.0
10000,bmw, 2 Series,2016,Manual,37351,Diesel,20,68.9,2.0
20749,merc, A Class,2015,Automatic,43509,Petrol,205,40.9,2.0
11430,bmw, 3 Series,2013,Semi-Auto,36578,Petrol,160,44.8,2.0
33000,audi, RS3,2016,Automatic,36123,Petrol,305,34.9,2.5
16200,audi, A6,2016,Automatic,89334,Diesel,30,62.8,3.0
13500,audi, A1,2016,Automatic,29211,Diesel,0,76.3,1.6
11570,bmw, 4 Series,2015,Manual,78217,Diesel,30,67.3,2.0
26950,bmw, 4 Series,2020,Semi-Auto,10,Diesel,145,65.7,2.0
28342,merc, C Class,2018,Semi-Auto,10025,Petrol,145,44.1,2.0
17149,merc, C Class,2016,Semi-Auto,38395,Diesel,30,64.2,2.1
27980,bmw, 5 Series,2019,Semi-Auto,5502,Diesel,150,62.8,2.0
13999,merc, A Class,2017,Manual,24556,Diesel,145,72.4,1.5
11470,bmw, 3 Series,2013,Manual,37030,Diesel,30,62.8,2.0
38995,audi, Q5,2018,Semi-Auto,15387,Petrol,145,34.0,3.0
22995,audi, Q2,2019,Semi-Auto,3049,Petrol,150,43.5,1.5
22500,audi, Q3,2017,Semi-Auto,33200,Diesel,150,55.4,2.0
11350,merc, E Class,2014,Semi-Auto,50477,Diesel,30,58.9,2.1
30000,audi, Q3,2019,Automatic,1365,Petrol,150,32.5,2.0
26895,audi, Q3,2019,Manual,4000,Diesel,145,42.8,2.0
12990,audi, A1,2017,Manual,16872,Petrol,150,55.4,1.4
27999,merc, GLE Class,2016,Semi-Auto,32068,Diesel,200,47.9,2.1
29480,bmw, X6,2016,Semi-Auto,24864,Diesel,205,47.1,3.0
12995,audi, A1,2015,Semi-Auto,47887,Petrol,30,56.5,1.4
30500,audi, A5,2019,Semi-Auto,100,Diesel,145,49.6,2.0
25888,bmw, 3 Series,2019,Automatic,2258,Diesel,145,62.8,2.0
16999,merc, C Class,2017,Manual,12146,Diesel,20,70.6,1.6
18500,merc, E Class,2017,Automatic,37596,Diesel,145,65.7,2.0
17500,audi, TT,2016,Manual,19542,Diesel,30,62.8,2.0
28360,audi, A6,2019,Semi-Auto,15700,Diesel,145,47.9,2.0
24640,merc, GLA Class,2020,Semi-Auto,2275,Petrol,145,44.8,1.6
26995,audi, A6,2019,Semi-Auto,6000,Diesel,145,47.9,2.0
22499,merc, GLC Class,2016,Semi-Auto,49822,Diesel,125,56.5,2.1
33399,merc, E Class,2019,Semi-Auto,2582,Diesel,145,45.6,2.0
16475,merc, A Class,2017,Manual,17500,Diesel,145,62.8,2.1
22898,bmw, 5 Series,2017,Semi-Auto,11303,Diesel,145,65.7,2.0
27695,audi, A4,2019,Semi-Auto,1666,Diesel,145,47.9,2.0
10716,audi, A1,2015,Manual,34616,Diesel,0,80.7,1.6
15490,audi, A1,2018,Manual,6500,Petrol,145,55.4,1.4
42900,merc, CLS Class,2019,Semi-Auto,7301,Diesel,145,47.9,2.9
18898,merc, A Class,2017,Semi-Auto,11388,Diesel,20,67.3,2.1
20998,merc, E Class,2016,Semi-Auto,16843,Diesel,145,54.3,3.0
42490,audi, RS3,2020,Automatic,10,Petrol,145,30.1,2.5
19299,bmw, 3 Series,2017,Automatic,33206,Diesel,160,51.4,3.0
45200,merc, GLE Class,2018,Semi-Auto,9139,Diesel,145,36.7,3.0
31998,merc, GL Class,2015,Semi-Auto,36281,Diesel,330,36.2,3.0
41980,bmw, 6 Series,2019,Semi-Auto,4028,Diesel,145,42.2,2.0
21995,bmw, 2 Series,2019,Semi-Auto,3748,Petrol,145,47.9,2.0
18390,merc, GLA Class,2016,Semi-Auto,43225,Diesel,125,56.6,2.1
29000,audi, A3,2020,Semi-Auto,352,Diesel,145,50.4,2.0
15998,audi, Q5,2013,Manual,50025,Petrol,235,37.7,2.0
10850,bmw, 5 Series,2013,Automatic,76541,Diesel,150,55.4,2.0
26972,bmw, X2,2019,Automatic,123,Petrol,145,38.7,2.0
12816,audi, A4,2016,Semi-Auto,57819,Diesel,0,72.4,2.0
28498,merc, GLE Class,2017,Semi-Auto,30825,Diesel,145,47.9,2.1
54900,bmw, X5,2019,Semi-Auto,10,Diesel,150,37.7,3.0
29250,bmw, X5,2016,Automatic,41464,Hybrid,0,85.6,2.0
21000,bmw, X1,2018,Semi-Auto,22964,Diesel,145,60.1,2.0
27100,merc, GLC Class,2019,Automatic,9196,Diesel,145,41.5,2.1
29399,merc, E Class,2019,Automatic,8181,Diesel,145,58.9,2.0
22990,merc, B Class,2019,Manual,169,Petrol,145,44.8,1.3
30500,bmw, 5 Series,2019,Semi-Auto,7536,Petrol,145,46.3,2.0
14995,merc, A Class,2016,Automatic,27270,Diesel,20,74.3,1.5
14500,merc, A Class,2016,Automatic,54276,Diesel,20,68.9,2.1
67495,merc, C Class,2019,Semi-Auto,700,Petrol,145,28.0,4.0
17990,bmw, 1 Series,2017,Semi-Auto,25877,Diesel,125,60.1,2.0
32749,merc, GLC Class,2019,Semi-Auto,1000,Diesel,145,44.8,2.0
10995,audi, A4,2014,Semi-Auto,48500,Diesel,125,58.9,2.0
13900,merc, A Class,2016,Manual,31400,Diesel,30,65.7,2.1
26832,bmw, 3 Series,2019,Semi-Auto,4039,Petrol,145,42.2,2.0
13485,merc, GLA Class,2015,Semi-Auto,72000,Diesel,150,55.4,2.1
26325,audi, Q3,2018,Semi-Auto,18500,Petrol,145,45.6,1.4
17990,bmw, 2 Series,2019,Semi-Auto,9401,Diesel,145,56.5,1.5
21880,audi, A3,2019,Automatic,16520,Petrol,150,41.5,1.5
11010,bmw, 1 Series,2016,Manual,32068,Diesel,20,72.4,1.5
32182,audi, A3,2019,Semi-Auto,8656,Petrol,145,34.9,2.0
12500,bmw, 1 Series,2015,Manual,37584,Diesel,30,62.8,2.0
22312,bmw, 5 Series,2017,Automatic,16403,Diesel,145,65.7,2.0
18300,audi, A3,2018,Manual,31500,Petrol,145,55.4,1.5
32990,bmw, 4 Series,2016,Automatic,28000,Petrol,300,34.0,3.0
28795,merc, GLE Class,2017,Semi-Auto,17713,Diesel,145,47.9,2.1
50495,merc, GLE Class,2020,Semi-Auto,2200,Diesel,145,36.7,2.0
20249,merc, C Class,2019,Semi-Auto,15317,Diesel,145,61.4,2.0
14990,merc, A Class,2017,Manual,12500,Petrol,150,51.4,1.6
15498,audi, A4,2018,Manual,17047,Petrol,145,53.3,1.4
15490,audi, A5,2015,Automatic,35717,Petrol,145,48.7,1.8
20450,audi, Q3,2016,Semi-Auto,23500,Diesel,165,50.4,2.0
29549,merc, C Class,2019,Semi-Auto,9053,Petrol,145,44.1,2.0
25950,audi, A3,2019,Semi-Auto,7261,Diesel,145,51.4,2.0
21490,audi, A3,2019,Semi-Auto,14090,Petrol,145,42.2,1.5
24109,merc, A Class,2020,Semi-Auto,1000,Diesel,145,67.3,1.5
19572,bmw, X1,2016,Semi-Auto,32603,Diesel,125,60.1,2.0
24699,merc, C Class,2019,Semi-Auto,4040,Petrol,145,46.3,1.5
20490,merc, SL CLASS,2017,Semi-Auto,8728,Diesel,145,70.6,2.1
11995,bmw, 1 Series,2014,Semi-Auto,23000,Petrol,125,50.4,1.6
15790,bmw, 4 Series,2016,Semi-Auto,73921,Diesel,160,51.4,3.0
39960,merc, A Class,2019,Automatic,5990,Petrol,145,35.3,2.0
23480,bmw, 4 Series,2016,Automatic,27214,Petrol,200,41.5,3.0
14999,audi, Q3,2015,Manual,45748,Diesel,160,51.4,2.0
16449,audi, Q3,2016,Automatic,23855,Petrol,145,47.9,1.4
20990,audi, A3,2019,Semi-Auto,14488,Petrol,145,42.2,1.5
13695,bmw, 3 Series,2016,Automatic,64590,Hybrid,0,148.7,2.0
11700,bmw, 1 Series,2017,Automatic,69643,Diesel,30,62.8,2.0
11900,merc, B Class,2017,Manual,43473,Diesel,145,68.9,1.5
31490,audi, Q5,2019,Semi-Auto,8869,Diesel,145,38.2,2.0
10800,audi, A1,2015,Manual,20048,Petrol,0,67.3,1.0
14995,bmw, 1 Series,2016,Semi-Auto,15684,Petrol,30,55.5,1.5
49990,audi, Q7,2019,Semi-Auto,31,Diesel,145,33.2,3.0
14299,merc, A Class,2017,Manual,21125,Diesel,145,72.4,1.5
21291,merc, C Class,2017,Automatic,10398,Petrol,145,41.5,2.0
17561,bmw, 4 Series,2016,Semi-Auto,46435,Diesel,145,55.4,3.0
13490,merc, CL Class,2015,Manual,49098,Diesel,20,64.2,2.1
19891,merc, C Class,2017,Semi-Auto,77706,Diesel,20,67.3,2.1
14990,bmw, 5 Series,2014,Automatic,55306,Diesel,125,57.6,2.0
12285,audi, A5,2014,Semi-Auto,66900,Diesel,125,58.9,2.0
16990,bmw, 1 Series,2016,Manual,24618,Petrol,300,35.3,3.0
19401,audi, A4,2017,Semi-Auto,25079,Diesel,150,67.3,2.0
17996,audi, A6,2015,Semi-Auto,48175,Diesel,125,57.6,3.0
28491,merc, SL CLASS,2019,Semi-Auto,9477,Petrol,145,47.1,2.0
25990,merc, C Class,2018,Automatic,12298,Petrol,145,45.6,1.5
27990,audi, A5,2019,Semi-Auto,4000,Diesel,145,46.3,2.0
41174,merc, GLE Class,2019,Semi-Auto,5387,Diesel,145,36.7,3.0
20980,bmw, 1 Series,2019,Manual,2985,Petrol,150,44.1,1.5
26496,bmw, 2 Series,2019,Automatic,10843,Petrol,145,39.8,3.0
20880,merc, B Class,2019,Automatic,14045,Petrol,145,45.6,1.3
14980,merc, E Class,2015,Automatic,48769,Diesel,125,56.5,2.1
20860,bmw, 2 Series,2019,Manual,5684,Petrol,145,42.8,1.5
28480,merc, GLE Class,2016,Semi-Auto,19968,Diesel,260,42.8,3.0
28490,merc, A Class,2019,Automatic,1987,Diesel,145,56.5,2.0
24990,bmw, X3,2017,Semi-Auto,38350,Diesel,200,47.1,3.0
34800,merc, X-CLASS,2019,Automatic,1563,Diesel,260,35.8,2.3
9799,bmw, 1 Series,2015,Manual,49096,Diesel,20,68.9,2.0
13550,audi, A4,2017,Manual,35412,Petrol,125,53.3,1.4
9500,merc, E Class,2014,Semi-Auto,80084,Diesel,30,58.9,2.1
22995,audi, Q5,2015,Semi-Auto,66000,Diesel,235,42.8,3.0
14400,merc, E Class,2015,Automatic,56401,Diesel,125,56.5,2.1
24500,audi, A1,2020,Semi-Auto,4000,Petrol,145,44.8,1.5
18988,bmw, 3 Series,2016,Automatic,32722,Hybrid,0,134.5,2.0
21399,merc, GLA Class,2018,Semi-Auto,17999,Diesel,145,56.5,2.1
44480,merc, C Class,2019,Semi-Auto,1752,Petrol,145,29.7,3.0
20149,merc, GLA Class,2017,Semi-Auto,13108,Diesel,145,64.2,2.1
35790,bmw, 5 Series,2019,Semi-Auto,12,Diesel,145,53.3,3.0
22498,merc, B Class,2019,Semi-Auto,664,Petrol,145,44.8,1.3
19125,bmw, 3 Series,2018,Semi-Auto,23369,Diesel,145,64.2,2.0
14995,bmw, 1 Series,2017,Manual,13472,Diesel,145,65.7,2.0
13600,bmw, 1 Series,2016,Automatic,19277,Diesel,30,62.8,2.0
16000,audi, Q2,2016,Manual,42500,Diesel,30,64.2,1.6
31628,merc, E Class,2019,Semi-Auto,1499,Diesel,145,41.5,3.0
12995,audi, A3,2015,Manual,49825,Diesel,0,74.3,1.6
22500,bmw, X1,2019,Manual,7000,Petrol,150,51.4,1.5
19480,bmw, 3 Series,2017,Semi-Auto,17610,Petrol,145,48.7,2.0
16999,bmw, 2 Series,2017,Semi-Auto,5000,Petrol,125,53.3,1.5
38990,merc, GLC Class,2018,Semi-Auto,10638,Petrol,145,34.0,3.0
28950,audi, A5,2019,Semi-Auto,2866,Petrol,145,39.8,2.0
35950,merc, CLS Class,2019,Automatic,15263,Diesel,145,45.6,2.0
14400,merc, GLA Class,2016,Manual,59865,Diesel,30,64.2,2.1
25995,merc, GLE Class,2016,Semi-Auto,86364,Hybrid,0,76.4,3.0
24000,audi, S8,2015,Automatic,40102,Petrol,325,30.1,4.0
26495,bmw, 5 Series,2018,Automatic,23640,Hybrid,135,156.9,2.0
15490,audi, Q5,2014,Semi-Auto,69798,Diesel,200,47.1,2.0
18500,audi, Q3,2016,Automatic,19126,Petrol,145,47.9,1.4
34380,merc, C Class,2016,Semi-Auto,15554,Petrol,260,35.3,3.0
26350,bmw, 5 Series,2019,Semi-Auto,9062,Diesel,145,65.7,2.0
14950,bmw, 3 Series,2014,Semi-Auto,66008,Diesel,150,54.3,3.0
21250,merc, SL CLASS,2017,Semi-Auto,23407,Diesel,30,70.6,2.1
20490,merc, C Class,2016,Semi-Auto,10542,Petrol,125,51.4,2.0
12100,bmw, 1 Series,2017,Manual,36642,Diesel,150,68.9,2.0
17291,merc, A Class,2018,Manual,17250,Petrol,145,51.4,1.6
15990,audi, A3,2016,Manual,42395,Petrol,30,60.1,1.4
11990,bmw, Z4,2014,Manual,36000,Petrol,200,41.5,2.0
15800,merc, A Class,2017,Manual,24602,Diesel,30,62.8,2.1
21680,merc, GLA Class,2017,Semi-Auto,8650,Diesel,125,56.5,2.1
34990,bmw, X3,2019,Automatic,10,Diesel,145,54.3,2.0
16995,merc, C Class,2017,Semi-Auto,30256,Diesel,145,64.2,2.1
15699,audi, A4,2016,Manual,45100,Diesel,30,67.3,2.0
66974,merc, GLE Class,2018,Automatic,16592,Petrol,145,23.7,5.5
20799,merc, C Class,2017,Automatic,40355,Petrol,160,44.1,2.0
11749,audi, A4,2016,Automatic,82028,Petrol,30,55.4,2.0
9650,bmw, 1 Series,2014,Manual,54314,Diesel,30,64.2,2.0
15000,audi, A4,2016,Manual,40187,Diesel,0,74.3,2.0
47995,merc, V Class,2019,Semi-Auto,3999,Diesel,145,36.7,2.0
13299,bmw, 2 Series,2018,Manual,45166,Diesel,145,65.7,2.0
20950,bmw, X3,2015,Semi-Auto,28416,Diesel,150,54.3,2.0
18400,merc, C Class,2016,Automatic,23907,Diesel,125,60.1,2.1
26482,bmw, 4 Series,2019,Semi-Auto,2124,Diesel,150,65.7,2.0
16798,bmw, 2 Series,2017,Semi-Auto,25884,Diesel,145,64.2,2.0
10600,bmw, 1 Series,2016,Manual,35590,Diesel,20,72.4,1.5
19990,merc, E Class,2016,Semi-Auto,43000,Diesel,160,51.4,3.0
31490,audi, Q5,2019,Automatic,5000,Diesel,145,39.2,2.0
24970,bmw, 4 Series,2019,Semi-Auto,101,Petrol,145,45.6,2.0
25499,merc, GLA Class,2016,Semi-Auto,36298,Petrol,235,38.2,2.0
35995,audi, Q5,2019,Semi-Auto,4306,Diesel,150,38.2,2.0
16300,audi, Q3,2017,Manual,26951,Petrol,150,51.4,1.4
24980,merc, B Class,2020,Semi-Auto,1989,Diesel,145,55.4,2.0
17499,merc, B Class,2018,Semi-Auto,14890,Diesel,145,68.9,2.1
27500,bmw, 3 Series,2019,Semi-Auto,9262,Diesel,145,52.3,2.0
7690,audi, A3,2014,Manual,77430,Diesel,0,74.3,1.6
18750,audi, Q3,2015,Manual,31250,Petrol,235,38.7,2.0
14412,bmw, 2 Series,2016,Automatic,31838,Petrol,125,51.4,1.5
24450,bmw, 3 Series,2019,Manual,2912,Diesel,145,64.2,2.0
23990,audi, A4,2019,Manual,4400,Petrol,145,38.2,2.0
25469,merc, A Class,2019,Semi-Auto,1000,Petrol,145,28.5,2.0
25799,merc, A Class,2019,Semi-Auto,1106,Diesel,145,67.3,1.5
23450,audi, A7,2017,Semi-Auto,37000,Diesel,145,62.8,3.0
24950,bmw, 2 Series,2019,Semi-Auto,13,Diesel,145,62.8,2.0
47490,audi, RS6,2016,Automatic,51600,Petrol,325,29.4,4.0
27326,merc, E Class,2018,Semi-Auto,12443,Diesel,145,70.6,2.0
16950,bmw, 3 Series,2017,Semi-Auto,34110,Diesel,145,62.8,2.0
9900,bmw, 3 Series,2013,Automatic,89543,Diesel,125,60.1,2.0
16099,merc, A Class,2016,Semi-Auto,30703,Diesel,20,68.9,2.1
25950,audi, A4,2019,Automatic,5345,Petrol,145,38.7,2.0
24049,merc, GLA Class,2019,Semi-Auto,14723,Petrol,145,50.4,1.6
22900,merc, E Class,2017,Automatic,26000,Diesel,150,58.9,2.0
22332,merc, E Class,2017,Automatic,20830,Diesel,145,61.4,2.0
30777,audi, A3,2020,Semi-Auto,3925,Petrol,145,44.1,1.5
16498,merc, C Class,2017,Automatic,20764,Diesel,150,58.9,2.1
23500,audi, A3,2019,Automatic,2893,Petrol,150,42.2,1.5
26430,audi, A4,2020,Automatic,4526,Petrol,145,42.8,2.0
13500,merc, C Class,2016,Automatic,93620,Diesel,30,62.8,2.1
47995,audi, Q7,2018,Semi-Auto,8618,Diesel,145,32.8,3.0
21990,bmw, 1 Series,2019,Manual,1834,Diesel,145,56.5,2.0
18990,audi, Q2,2018,Semi-Auto,19135,Petrol,150,54.3,1.4
29000,audi, A3,2019,Semi-Auto,8693,Petrol,145,34.9,2.0
15995,audi, Q3,2016,Manual,22515,Petrol,125,50.4,1.4
30900,bmw, 1 Series,2019,Automatic,5345,Petrol,145,34.5,2.0
31030,bmw, 5 Series,2019,Automatic,123,Diesel,145,49.6,2.0
10349,audi, A1,2015,Manual,31509,Petrol,0,67.3,1.0
17995,audi, Q2,2017,Manual,18842,Petrol,145,55.4,1.0
23497,bmw, 4 Series,2017,Automatic,14584,Diesel,145,50.4,3.0
23500,audi, A4,2016,Semi-Auto,26270,Diesel,145,56.5,2.0
26972,bmw, X2,2019,Automatic,123,Petrol,145,38.7,2.0
18989,audi, Q2,2017,Manual,28275,Petrol,145,50.4,1.4
15800,bmw, X1,2016,Automatic,22177,Diesel,125,60.1,2.0
42500,audi, A8,2019,Automatic,1910,Diesel,145,40.4,3.0
17299,merc, GL Class,2015,Automatic,29520,Diesel,125,55.4,2.1
28980,merc, E Class,2019,Semi-Auto,10156,Diesel,145,58.9,2.0
18490,audi, Q2,2018,Manual,5652,Petrol,150,47.1,1.0
18200,audi, Q3,2015,Automatic,34784,Petrol,200,40.4,2.0
26850,audi, A4,2019,Automatic,5641,Diesel,145,47.9,2.0
27980,bmw, X3,2017,Semi-Auto,14130,Diesel,150,48.7,3.0
17495,audi, A6,2015,Semi-Auto,26000,Diesel,30,64.2,2.0
10500,merc, A Class,2014,Manual,45000,Diesel,20,72.4,1.5
29995,audi, Q3,2019,Manual,1832,Diesel,145,42.8,2.0
28490,audi, A6,2019,Automatic,7500,Diesel,145,47.9,2.0
21650,audi, A3,2019,Automatic,10995,Petrol,145,42.2,1.5
22691,merc, A Class,2019,Automatic,8000,Diesel,145,62.8,1.5
25850,audi, A4,2019,Automatic,3957,Petrol,145,38.2,2.0
14500,audi, A3,2015,Manual,39522,Petrol,20,60.1,1.4
27950,bmw, 5 Series,2019,Semi-Auto,9239,Hybrid,150,62.8,2.0
42412,bmw, X4,2019,Semi-Auto,3414,Diesel,145,37.2,3.0
13500,bmw, 2 Series,2016,Automatic,62140,Hybrid,0,141.2,1.5
37899,merc, E Class,2019,Semi-Auto,8482,Diesel,145,48.7,3.0
60099,merc, SL CLASS,2019,Automatic,91,Petrol,145,29.4,3.0
45990,audi, Q5,2019,Automatic,569,Diesel,145,36.2,2.0
10490,audi, A3,2016,Manual,44000,Diesel,20,70.6,1.6
19950,bmw, 1 Series,2019,Semi-Auto,11686,Diesel,145,48.7,2.0
16995,audi, Q3,2016,Semi-Auto,52496,Diesel,160,50.4,2.0
47980,bmw, X5,2019,Semi-Auto,11813,Diesel,145,37.7,3.0
17000,merc, GLA Class,2015,Semi-Auto,58000,Diesel,125,55.4,2.1
16800,merc, A Class,2017,Manual,27459,Petrol,125,51.4,1.6
22690,audi, A4,2019,Manual,6995,Petrol,145,39.2,2.0
15790,merc, GLA Class,2014,Semi-Auto,60101,Diesel,145,55.4,2.1
16899,bmw, 3 Series,2016,Automatic,72974,Diesel,160,51.4,3.0
15495,audi, A3,2017,Manual,12033,Petrol,20,60.1,1.0
27490,bmw, 3 Series,2018,Semi-Auto,12,Diesel,145,57.7,2.0
27799,merc, A Class,2019,Semi-Auto,565,Petrol,145,28.5,2.0
41519,merc, E Class,2019,Semi-Auto,1000,Diesel,145,42.8,3.0
18748,merc, A Class,2019,Automatic,14153,Diesel,145,68.9,1.5
29998,bmw, 3 Series,2019,Manual,5000,Diesel,145,54.3,2.0
26200,audi, Q3,2015,Semi-Auto,33459,Petrol,325,32.8,2.5
26995,bmw, X1,2019,Semi-Auto,4183,Diesel,145,65.7,2.0
45950,audi, Q7,2017,Automatic,35652,Diesel,305,39.2,4.0
28490,merc, GLC Class,2017,Automatic,30199,Diesel,145,56.5,2.1
27780,merc, C Class,2019,Semi-Auto,7109,Diesel,145,60.1,1.6
25890,merc, C Class,2019,Automatic,4074,Petrol,145,44.1,1.5
23895,merc, GLC Class,2017,Automatic,47581,Diesel,125,56.5,2.1
27480,merc, CL Class,2020,Semi-Auto,2459,Petrol,145,44.1,1.3
20849,merc, E Class,2017,Automatic,14021,Diesel,145,65.7,2.0
10000,bmw, 2 Series,2017,Manual,51493,Petrol,30,55.4,1.5
23990,merc, GLA Class,2019,Automatic,1875,Petrol,145,37.2,1.6
10759,merc, A Class,2014,Automatic,33403,Diesel,20,70.6,1.5
27989,audi, A4,2019,Semi-Auto,2902,Petrol,145,38.2,2.0
14750,bmw, 4 Series,2015,Manual,38974,Petrol,200,42.8,2.0
18730,bmw, 3 Series,2017,Semi-Auto,23618,Diesel,145,62.8,2.0
24425,audi, A3,2019,Semi-Auto,8424,Diesel,150,50.4,2.0
16800,bmw, X3,2016,Automatic,43956,Diesel,145,54.3,2.0
145000,audi, R8,2020,Semi-Auto,2000,Petrol,145,21.1,5.2
29562,audi, TT,2019,Semi-Auto,3827,Petrol,150,40.9,2.0
10500,audi, A4,2016,Manual,88230,Diesel,0,74.3,2.0
19999,bmw, X5,2014,Automatic,80000,Diesel,200,47.9,2.0
16500,bmw, 3 Series,2016,Automatic,38438,Other,0,134.5,2.0
24898,merc, GLC Class,2016,Semi-Auto,30488,Diesel,125,56.5,2.1
23444,merc, A Class,2020,Automatic,708,Diesel,145,56.5,2.0
32995,bmw, 5 Series,2017,Semi-Auto,23000,Diesel,150,51.4,3.0
13999,bmw, 2 Series,2016,Automatic,11576,Diesel,30,64.2,2.0
14981,merc, C Class,2016,Semi-Auto,35000,Diesel,30,65.7,1.6
23490,bmw, 4 Series,2019,Semi-Auto,6567,Petrol,145,48.7,2.0
3995,bmw, 5 Series,2007,Manual,150000,Diesel,205,46.3,2.0
42495,merc, GLC Class,2020,Semi-Auto,3750,Petrol,145,31.7,2.0
20980,bmw, 2 Series,2020,Semi-Auto,12,Petrol,145,50.4,1.5
17490,audi, A1,2017,Semi-Auto,18000,Petrol,145,70.6,1.4
